Year,Geographical Location,Income decile,Income,Highest-to-Lowest Average Income Ratio, Income Range
2013,British Columbia,Second decile,22400,NA,NA
2013,British Columbia,Third decile,32900,NA,NA
2013,British Columbia,Fourth decile,43900,NA,NA
2013,British Columbia,Fifth decile,55100,NA,NA
2013,British Columbia,Sixth decile,68000,NA,NA
2013,British Columbia,Seventh decile,83000,NA,NA
2013,British Columbia,Eighth decile,102100,NA,NA
2013,British Columbia,Ninth decile,131700,NA,NA
2013,British Columbia,Highest decile,208000,NA,NA
2014,Canada,Total deciles,76700,20.01904761904762,199700
2014,Canada,Lowest decile,10500,NA,NA
2014,Canada,Second decile,24600,NA,NA
2014,Canada,Third decile,35100,NA,NA
2014,Canada,Fourth decile,45300,NA,NA
2014,Canada,Fifth decile,56400,NA,NA
2014,Canada,Sixth decile,69100,NA,NA
2014,Canada,Seventh decile,83800,NA,NA
2014,Canada,Eighth decile,102600,NA,NA
2014,Canada,Ninth decile,129300,NA,NA
2014,Canada,Highest decile,210200,NA,NA
2014,Atlantic provinces,Total deciles,67600,13.951612903225806,160600
2014,Atlantic provinces,Lowest decile,12400,NA,NA
2014,Atlantic provinces,Second decile,23600,NA,NA
2014,Atlantic provinces,Third decile,32400,NA,NA
2014,Atlantic provinces,Fourth decile,41000,NA,NA
2014,Atlantic provinces,Fifth decile,51000,NA,NA
2014,Atlantic provinces,Sixth decile,62400,NA,NA
2014,Atlantic provinces,Seventh decile,74900,NA,NA
2014,Atlantic provinces,Eighth decile,90900,NA,NA
2014,Atlantic provinces,Ninth decile,114400,NA,NA
2014,Atlantic provinces,Highest decile,173000,NA,NA
2014,Newfoundland and Labrador,Total deciles,75300,13,176400
2014,Newfoundland and Labrador,Lowest decile,14700,NA,NA
2014,Newfoundland and Labrador,Second decile,24800,NA,NA
2014,Newfoundland and Labrador,Third decile,34500,NA,NA
2014,Newfoundland and Labrador,Fourth decile,44400,NA,NA
2014,Newfoundland and Labrador,Fifth decile,56900,NA,NA
2014,Newfoundland and Labrador,Sixth decile,69600,NA,NA
2014,Newfoundland and Labrador,Seventh decile,84100,NA,NA
2014,Newfoundland and Labrador,Eighth decile,102600,NA,NA
2014,Newfoundland and Labrador,Ninth decile,129900,NA,NA
2014,Newfoundland and Labrador,Highest decile,191100,NA,NA
2014,Prince Edward Island,Total deciles,65700,12.595419847328245,151900
2014,Prince Edward Island,Lowest decile,13100,NA,NA
2014,Prince Edward Island,Second decile,24000,NA,NA
2014,Prince Edward Island,Third decile,32800,NA,NA
2014,Prince Edward Island,Fourth decile,41200,NA,NA
2014,Prince Edward Island,Fifth decile,51600,NA,NA
2014,Prince Edward Island,Sixth decile,60800,NA,NA
2014,Prince Edward Island,Seventh decile,71700,NA,NA
2014,Prince Edward Island,Eighth decile,85800,NA,NA
2014,Prince Edward Island,Ninth decile,110700,NA,NA
2014,Prince Edward Island,Highest decile,165000,NA,NA
2014,Nova Scotia,Total deciles,66100,16.205607476635514,162700
2014,Nova Scotia,Lowest decile,10700,NA,NA
2014,Nova Scotia,Second decile,22700,NA,NA
2014,Nova Scotia,Third decile,31000,NA,NA
2014,Nova Scotia,Fourth decile,39900,NA,NA
2014,Nova Scotia,Fifth decile,49700,NA,NA
2014,Nova Scotia,Sixth decile,60200,NA,NA
2014,Nova Scotia,Seventh decile,72400,NA,NA
2014,Nova Scotia,Eighth decile,88300,NA,NA
2014,Nova Scotia,Ninth decile,112400,NA,NA
2014,Nova Scotia,Highest decile,173400,NA,NA
2014,New Brunswick,Total deciles,64600,12.433070866141732,145200
2014,New Brunswick,Lowest decile,12700,NA,NA
2014,New Brunswick,Second decile,24000,NA,NA
2014,New Brunswick,Third decile,32600,NA,NA
2014,New Brunswick,Fourth decile,40300,NA,NA
2014,New Brunswick,Fifth decile,49400,NA,NA
2014,New Brunswick,Sixth decile,61000,NA,NA
2014,New Brunswick,Seventh decile,73500,NA,NA
2014,New Brunswick,Eighth decile,87500,NA,NA
2014,New Brunswick,Ninth decile,107400,NA,NA
2014,New Brunswick,Highest decile,157900,NA,NA
2014,Quebec,Total deciles,65900,14.352941176470589,158900
2014,Quebec,Lowest decile,11900,NA,NA
2014,Quebec,Second decile,23600,NA,NA
2014,Quebec,Third decile,32400,NA,NA
2014,Quebec,Fourth decile,40500,NA,NA
2014,Quebec,Fifth decile,49200,NA,NA
2014,Quebec,Sixth decile,59900,NA,NA
2014,Quebec,Seventh decile,72400,NA,NA
2014,Quebec,Eighth decile,88100,NA,NA
2014,Quebec,Ninth decile,109700,NA,NA
2014,Quebec,Highest decile,170800,NA,NA
2014,Ontario,Total deciles,80100,21.45098039215686,208600
2014,Ontario,Lowest decile,10200,NA,NA
2014,Ontario,Second decile,24800,NA,NA
2014,Ontario,Third decile,36100,NA,NA
2014,Ontario,Fourth decile,47000,NA,NA
2014,Ontario,Fifth decile,58700,NA,NA
2014,Ontario,Sixth decile,72200,NA,NA
2014,Ontario,Seventh decile,87700,NA,NA
2014,Ontario,Eighth decile,108200,NA,NA
2014,Ontario,Ninth decile,137000,NA,NA
2014,Ontario,Highest decile,218800,NA,NA
2014,Prairie provinces,Total deciles,90000,22.2972972972973,236400
2014,Prairie provinces,Lowest decile,11100,NA,NA
2014,Prairie provinces,Second decile,29500,NA,NA
2014,Prairie provinces,Third decile,42300,NA,NA
2014,Prairie provinces,Fourth decile,55000,NA,NA
2014,Prairie provinces,Fifth decile,68100,NA,NA
2014,Prairie provinces,Sixth decile,82200,NA,NA
2014,Prairie provinces,Seventh decile,98300,NA,NA
2014,Prairie provinces,Eighth decile,117000,NA,NA
2014,Prairie provinces,Ninth decile,149100,NA,NA
2014,Prairie provinces,Highest decile,247500,NA,NA
2014,Manitoba,Total deciles,72800,15.024193548387096,173900
2014,Manitoba,Lowest decile,12400,NA,NA
2014,Manitoba,Second decile,27000,NA,NA
2014,Manitoba,Third decile,36300,NA,NA
2014,Manitoba,Fourth decile,45100,NA,NA
2014,Manitoba,Fifth decile,56000,NA,NA
2014,Manitoba,Sixth decile,67300,NA,NA
2014,Manitoba,Seventh decile,80100,NA,NA
2014,Manitoba,Eighth decile,97400,NA,NA
2014,Manitoba,Ninth decile,120000,NA,NA
2014,Manitoba,Highest decile,186300,NA,NA
2014,Saskatchewan,Total deciles,83500,15.757142857142858,206600
2014,Saskatchewan,Lowest decile,14000,NA,NA
2014,Saskatchewan,Second decile,26600,NA,NA
2014,Saskatchewan,Third decile,38000,NA,NA
2014,Saskatchewan,Fourth decile,49800,NA,NA
2014,Saskatchewan,Fifth decile,63700,NA,NA
2014,Saskatchewan,Sixth decile,77500,NA,NA
2014,Saskatchewan,Seventh decile,93900,NA,NA
2014,Saskatchewan,Eighth decile,112600,NA,NA
2014,Saskatchewan,Ninth decile,138700,NA,NA
2014,Saskatchewan,Highest decile,220600,NA,NA
2014,Alberta,Total deciles,96800,26.72,257200
2014,Alberta,Lowest decile,10000,NA,NA
2014,Alberta,Second decile,31600,NA,NA
2014,Alberta,Third decile,46600,NA,NA
2014,Alberta,Fourth decile,60100,NA,NA
2014,Alberta,Fifth decile,73700,NA,NA
2014,Alberta,Sixth decile,88700,NA,NA
2014,Alberta,Seventh decile,104100,NA,NA
2014,Alberta,Eighth decile,125400,NA,NA
2014,Alberta,Ninth decile,161000,NA,NA
2014,Alberta,Highest decile,267200,NA,NA
2014,British Columbia,Total deciles,74300,25.358024691358025,197300
2014,British Columbia,Lowest decile,8100,NA,NA
2014,British Columbia,Second decile,22000,NA,NA
2014,British Columbia,Third decile,32900,NA,NA
2014,British Columbia,Fourth decile,43200,NA,NA
2014,British Columbia,Fifth decile,54600,NA,NA
2014,British Columbia,Sixth decile,66700,NA,NA
2014,British Columbia,Seventh decile,81500,NA,NA
2014,British Columbia,Eighth decile,101200,NA,NA
2014,British Columbia,Ninth decile,127900,NA,NA
2014,British Columbia,Highest decile,205400,NA,NA
2015,Canada,Total deciles,77300,20.815533980582526,204100
2015,Canada,Lowest decile,10300,NA,NA
2015,Canada,Second decile,23800,NA,NA
2015,Canada,Third decile,34300,NA,NA
2015,Canada,Fourth decile,44800,NA,NA
2015,Canada,Fifth decile,56100,NA,NA
2015,Canada,Sixth decile,69300,NA,NA
2015,Canada,Seventh decile,84400,NA,NA
2015,Canada,Eighth decile,103600,NA,NA
2015,Canada,Ninth decile,131500,NA,NA
2015,Canada,Highest decile,214400,NA,NA
2015,Atlantic provinces,Total deciles,67500,17.66,166600
2015,Atlantic provinces,Lowest decile,10000,NA,NA
2015,Atlantic provinces,Second decile,22500,NA,NA
2015,Atlantic provinces,Third decile,30900,NA,NA
2015,Atlantic provinces,Fourth decile,40000,NA,NA
2015,Atlantic provinces,Fifth decile,50100,NA,NA
2015,Atlantic provinces,Sixth decile,61900,NA,NA
2015,Atlantic provinces,Seventh decile,75700,NA,NA
2015,Atlantic provinces,Eighth decile,92000,NA,NA
2015,Atlantic provinces,Ninth decile,115300,NA,NA
2015,Atlantic provinces,Highest decile,176600,NA,NA
2015,Newfoundland and Labrador,Total deciles,76400,17.99137931034483,197100
2015,Newfoundland and Labrador,Lowest decile,11600,NA,NA
2015,Newfoundland and Labrador,Second decile,23300,NA,NA
2015,Newfoundland and Labrador,Third decile,32600,NA,NA
2015,Newfoundland and Labrador,Fourth decile,41400,NA,NA
2015,Newfoundland and Labrador,Fifth decile,53500,NA,NA
2015,Newfoundland and Labrador,Sixth decile,68200,NA,NA
2015,Newfoundland and Labrador,Seventh decile,85700,NA,NA
2015,Newfoundland and Labrador,Eighth decile,105100,NA,NA
2015,Newfoundland and Labrador,Ninth decile,133900,NA,NA
2015,Newfoundland and Labrador,Highest decile,208700,NA,NA
2015,Prince Edward Island,Total deciles,65000,16.424242424242426,152700
2015,Prince Edward Island,Lowest decile,9900,NA,NA
2015,Prince Edward Island,Second decile,23000,NA,NA
2015,Prince Edward Island,Third decile,30900,NA,NA
2015,Prince Edward Island,Fourth decile,38900,NA,NA
2015,Prince Edward Island,Fifth decile,50300,NA,NA
2015,Prince Edward Island,Sixth decile,62400,NA,NA
2015,Prince Edward Island,Seventh decile,73200,NA,NA
2015,Prince Edward Island,Eighth decile,88100,NA,NA
2015,Prince Edward Island,Ninth decile,111200,NA,NA
2015,Prince Edward Island,Highest decile,162600,NA,NA
2015,Nova Scotia,Total deciles,66100,18.688172043010752,164500
2015,Nova Scotia,Lowest decile,9300,NA,NA
2015,Nova Scotia,Second decile,22300,NA,NA
2015,Nova Scotia,Third decile,30800,NA,NA
2015,Nova Scotia,Fourth decile,39900,NA,NA
2015,Nova Scotia,Fifth decile,48600,NA,NA
2015,Nova Scotia,Sixth decile,59400,NA,NA
2015,Nova Scotia,Seventh decile,73300,NA,NA
2015,Nova Scotia,Eighth decile,89500,NA,NA
2015,Nova Scotia,Ninth decile,113500,NA,NA
2015,Nova Scotia,Highest decile,173800,NA,NA
2015,New Brunswick,Total deciles,63800,15.969072164948454,145200
2015,New Brunswick,Lowest decile,9700,NA,NA
2015,New Brunswick,Second decile,22100,NA,NA
2015,New Brunswick,Third decile,29900,NA,NA
2015,New Brunswick,Fourth decile,39400,NA,NA
2015,New Brunswick,Fifth decile,50400,NA,NA
2015,New Brunswick,Sixth decile,61600,NA,NA
2015,New Brunswick,Seventh decile,73700,NA,NA
2015,New Brunswick,Eighth decile,87900,NA,NA
2015,New Brunswick,Ninth decile,107800,NA,NA
2015,New Brunswick,Highest decile,154900,NA,NA
2015,Quebec,Total deciles,65100,15.83177570093458,158700
2015,Quebec,Lowest decile,10700,NA,NA
2015,Quebec,Second decile,22900,NA,NA
2015,Quebec,Third decile,31900,NA,NA
2015,Quebec,Fourth decile,39900,NA,NA
2015,Quebec,Fifth decile,49100,NA,NA
2015,Quebec,Sixth decile,59700,NA,NA
2015,Quebec,Seventh decile,72300,NA,NA
2015,Quebec,Eighth decile,87000,NA,NA
2015,Quebec,Ninth decile,108100,NA,NA
2015,Quebec,Highest decile,169400,NA,NA
2015,Ontario,Total deciles,81300,21.590476190476192,216200
2015,Ontario,Lowest decile,10500,NA,NA
2015,Ontario,Second decile,24200,NA,NA
2015,Ontario,Third decile,35800,NA,NA
2015,Ontario,Fourth decile,46900,NA,NA
2015,Ontario,Fifth decile,58900,NA,NA
2015,Ontario,Sixth decile,72500,NA,NA
2015,Ontario,Seventh decile,88800,NA,NA
2015,Ontario,Eighth decile,109100,NA,NA
2015,Ontario,Ninth decile,139700,NA,NA
2015,Ontario,Highest decile,226700,NA,NA
2015,Prairie provinces,Total deciles,91800,17.541095890410958,241500
2015,Prairie provinces,Lowest decile,14600,NA,NA
2015,Prairie provinces,Second decile,31000,NA,NA
2015,Prairie provinces,Third decile,43000,NA,NA
2015,Prairie provinces,Fourth decile,54600,NA,NA
2015,Prairie provinces,Fifth decile,68000,NA,NA
2015,Prairie provinces,Sixth decile,82400,NA,NA
2015,Prairie provinces,Seventh decile,99500,NA,NA
2015,Prairie provinces,Eighth decile,119800,NA,NA
2015,Prairie provinces,Ninth decile,149400,NA,NA
2015,Prairie provinces,Highest decile,256100,NA,NA
2015,Manitoba,Total deciles,73500,16.857142857142858,177600
2015,Manitoba,Lowest decile,11200,NA,NA
2015,Manitoba,Second decile,26000,NA,NA
2015,Manitoba,Third decile,37300,NA,NA
2015,Manitoba,Fourth decile,46100,NA,NA
2015,Manitoba,Fifth decile,56300,NA,NA
2015,Manitoba,Sixth decile,67700,NA,NA
2015,Manitoba,Seventh decile,81000,NA,NA
2015,Manitoba,Eighth decile,98800,NA,NA
2015,Manitoba,Ninth decile,122100,NA,NA
2015,Manitoba,Highest decile,188800,NA,NA
2015,Saskatchewan,Total deciles,82200,15.940740740740742,201700
2015,Saskatchewan,Lowest decile,13500,NA,NA
2015,Saskatchewan,Second decile,28200,NA,NA
2015,Saskatchewan,Third decile,39700,NA,NA
2015,Saskatchewan,Fourth decile,51000,NA,NA
2015,Saskatchewan,Fifth decile,62000,NA,NA
2015,Saskatchewan,Sixth decile,75700,NA,NA
2015,Saskatchewan,Seventh decile,91400,NA,NA
2015,Saskatchewan,Eighth decile,109300,NA,NA
2015,Saskatchewan,Ninth decile,136600,NA,NA
2015,Saskatchewan,Highest decile,215200,NA,NA
2015,Alberta,Total deciles,100000,17.03012048192771,266100
2015,Alberta,Lowest decile,16600,NA,NA
2015,Alberta,Second decile,33500,NA,NA
2015,Alberta,Third decile,46500,NA,NA
2015,Alberta,Fourth decile,59500,NA,NA
2015,Alberta,Fifth decile,74300,NA,NA
2015,Alberta,Sixth decile,89800,NA,NA
2015,Alberta,Seventh decile,107700,NA,NA
2015,Alberta,Eighth decile,128900,NA,NA
2015,Alberta,Ninth decile,160900,NA,NA
2015,Alberta,Highest decile,282700,NA,NA
2015,British Columbia,Total deciles,74400,32.806451612903224,197200
2015,British Columbia,Lowest decile,6200,NA,NA
2015,British Columbia,Second decile,19300,NA,NA
2015,British Columbia,Third decile,28300,NA,NA
2015,British Columbia,Fourth decile,40100,NA,NA
2015,British Columbia,Fifth decile,52900,NA,NA
2015,British Columbia,Sixth decile,68200,NA,NA
2015,British Columbia,Seventh decile,84400,NA,NA
2015,British Columbia,Eighth decile,106500,NA,NA
2015,British Columbia,Ninth decile,135300,NA,NA
2015,British Columbia,Highest decile,203400,NA,NA
2016,Canada,Total deciles,76800,19.68867924528302,198100
2016,Canada,Lowest decile,10600,NA,NA
2016,Canada,Second decile,24500,NA,NA
2016,Canada,Third decile,34700,NA,NA
2016,Canada,Fourth decile,44800,NA,NA
2016,Canada,Fifth decile,56300,NA,NA
2016,Canada,Sixth decile,69200,NA,NA
2016,Canada,Seventh decile,84600,NA,NA
2016,Canada,Eighth decile,103500,NA,NA
2016,Canada,Ninth decile,130700,NA,NA
2016,Canada,Highest decile,208700,NA,NA
2016,Atlantic provinces,Total deciles,67200,15.9,163900
2016,Atlantic provinces,Lowest decile,11000,NA,NA
2016,Atlantic provinces,Second decile,23300,NA,NA
2016,Atlantic provinces,Third decile,31900,NA,NA
2016,Atlantic provinces,Fourth decile,40200,NA,NA
2016,Atlantic provinces,Fifth decile,50600,NA,NA
2016,Atlantic provinces,Sixth decile,61600,NA,NA
2016,Atlantic provinces,Seventh decile,73900,NA,NA
2016,Atlantic provinces,Eighth decile,91400,NA,NA
2016,Atlantic provinces,Ninth decile,113500,NA,NA
2016,Atlantic provinces,Highest decile,174900,NA,NA
2016,Newfoundland and Labrador,Total deciles,73900,14.037037037037036,176000
2016,Newfoundland and Labrador,Lowest decile,13500,NA,NA
2016,Newfoundland and Labrador,Second decile,24900,NA,NA
2016,Newfoundland and Labrador,Third decile,33700,NA,NA
2016,Newfoundland and Labrador,Fourth decile,43300,NA,NA
2016,Newfoundland and Labrador,Fifth decile,56300,NA,NA
2016,Newfoundland and Labrador,Sixth decile,68200,NA,NA
2016,Newfoundland and Labrador,Seventh decile,82600,NA,NA
2016,Newfoundland and Labrador,Eighth decile,101400,NA,NA
2016,Newfoundland and Labrador,Ninth decile,125500,NA,NA
2016,Newfoundland and Labrador,Highest decile,189500,NA,NA
2016,Prince Edward Island,Total deciles,64000,11.478571428571428,146700
2016,Prince Edward Island,Lowest decile,14000,NA,NA
2016,Prince Edward Island,Second decile,23600,NA,NA
2016,Prince Edward Island,Third decile,31300,NA,NA
2016,Prince Edward Island,Fourth decile,39900,NA,NA
2016,Prince Edward Island,Fifth decile,49300,NA,NA
2016,Prince Edward Island,Sixth decile,59400,NA,NA
2016,Prince Edward Island,Seventh decile,72100,NA,NA
2016,Prince Edward Island,Eighth decile,86900,NA,NA
2016,Prince Edward Island,Ninth decile,102900,NA,NA
2016,Prince Edward Island,Highest decile,160700,NA,NA
2016,Nova Scotia,Total deciles,66200,20.505882352941178,165800
2016,Nova Scotia,Lowest decile,8500,NA,NA
2016,Nova Scotia,Second decile,22400,NA,NA
2016,Nova Scotia,Third decile,31000,NA,NA
2016,Nova Scotia,Fourth decile,39100,NA,NA
2016,Nova Scotia,Fifth decile,49100,NA,NA
2016,Nova Scotia,Sixth decile,60500,NA,NA
2016,Nova Scotia,Seventh decile,72600,NA,NA
2016,Nova Scotia,Eighth decile,90700,NA,NA
2016,Nova Scotia,Ninth decile,114000,NA,NA
2016,Nova Scotia,Highest decile,174300,NA,NA
2016,New Brunswick,Total deciles,64600,14.016949152542374,153600
2016,New Brunswick,Lowest decile,11800,NA,NA
2016,New Brunswick,Second decile,23300,NA,NA
2016,New Brunswick,Third decile,32000,NA,NA
2016,New Brunswick,Fourth decile,40300,NA,NA
2016,New Brunswick,Fifth decile,49200,NA,NA
2016,New Brunswick,Sixth decile,59600,NA,NA
2016,New Brunswick,Seventh decile,70600,NA,NA
2016,New Brunswick,Eighth decile,86800,NA,NA
2016,New Brunswick,Ninth decile,107300,NA,NA
2016,New Brunswick,Highest decile,165400,NA,NA
2016,Quebec,Total deciles,66900,16.128440366972477,164900
2016,Quebec,Lowest decile,10900,NA,NA
2016,Quebec,Second decile,23700,NA,NA
2016,Quebec,Third decile,32200,NA,NA
2016,Quebec,Fourth decile,40800,NA,NA
2016,Quebec,Fifth decile,49400,NA,NA
2016,Quebec,Sixth decile,60600,NA,NA
2016,Quebec,Seventh decile,73400,NA,NA
2016,Quebec,Eighth decile,89400,NA,NA
2016,Quebec,Ninth decile,112400,NA,NA
2016,Quebec,Highest decile,175800,NA,NA
2016,Ontario,Total deciles,81600,20.81651376146789,216000
2016,Ontario,Lowest decile,10900,NA,NA
2016,Ontario,Second decile,24800,NA,NA
2016,Ontario,Third decile,36100,NA,NA
2016,Ontario,Fourth decile,46900,NA,NA
2016,Ontario,Fifth decile,59000,NA,NA
2016,Ontario,Sixth decile,72500,NA,NA
2016,Ontario,Seventh decile,89200,NA,NA
2016,Ontario,Eighth decile,109600,NA,NA
2016,Ontario,Ninth decile,139700,NA,NA
2016,Ontario,Highest decile,226900,NA,NA
2016,Prairie provinces,Total deciles,86200,16.474452554744527,212000
2016,Prairie provinces,Lowest decile,13700,NA,NA
2016,Prairie provinces,Second decile,28400,NA,NA
2016,Prairie provinces,Third decile,40800,NA,NA
2016,Prairie provinces,Fourth decile,53200,NA,NA
2016,Prairie provinces,Fifth decile,66400,NA,NA
2016,Prairie provinces,Sixth decile,80400,NA,NA
2016,Prairie provinces,Seventh decile,96300,NA,NA
2016,Prairie provinces,Eighth decile,115600,NA,NA
2016,Prairie provinces,Ninth decile,142100,NA,NA
2016,Prairie provinces,Highest decile,225700,NA,NA
2016,Manitoba,Total deciles,73600,16.267241379310345,177100
2016,Manitoba,Lowest decile,11600,NA,NA
2016,Manitoba,Second decile,25500,NA,NA
2016,Manitoba,Third decile,36300,NA,NA
2016,Manitoba,Fourth decile,46200,NA,NA
2016,Manitoba,Fifth decile,57100,NA,NA
2016,Manitoba,Sixth decile,68600,NA,NA
2016,Manitoba,Seventh decile,81600,NA,NA
2016,Manitoba,Eighth decile,98200,NA,NA
2016,Manitoba,Ninth decile,122800,NA,NA
2016,Manitoba,Highest decile,188700,NA,NA
2016,Saskatchewan,Total deciles,80300,14.255172413793103,192200
2016,Saskatchewan,Lowest decile,14500,NA,NA
2016,Saskatchewan,Second decile,26500,NA,NA
2016,Saskatchewan,Third decile,38100,NA,NA
2016,Saskatchewan,Fourth decile,49100,NA,NA
2016,Saskatchewan,Fifth decile,61000,NA,NA
2016,Saskatchewan,Sixth decile,75100,NA,NA
2016,Saskatchewan,Seventh decile,89400,NA,NA
2016,Saskatchewan,Eighth decile,108500,NA,NA
2016,Saskatchewan,Ninth decile,134300,NA,NA
2016,Saskatchewan,Highest decile,206700,NA,NA
2016,Alberta,Total deciles,91700,16.87323943661972,225400
2016,Alberta,Lowest decile,14200,NA,NA
2016,Alberta,Second decile,29900,NA,NA
2016,Alberta,Third decile,43800,NA,NA
2016,Alberta,Fourth decile,57300,NA,NA
2016,Alberta,Fifth decile,71500,NA,NA
2016,Alberta,Sixth decile,86400,NA,NA
2016,Alberta,Seventh decile,102900,NA,NA
2016,Alberta,Eighth decile,121900,NA,NA
2016,Alberta,Ninth decile,149800,NA,NA
2016,Alberta,Highest decile,239600,NA,NA
2016,British Columbia,Total deciles,74100,30.723076923076924,193200
2016,British Columbia,Lowest decile,6500,NA,NA
2016,British Columbia,Second decile,21300,NA,NA
2016,British Columbia,Third decile,32100,NA,NA
2016,British Columbia,Fourth decile,41600,NA,NA
